EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4372.820313,4572.307617,4189.230957,4629.743652,4345.128418,4138.974121,4384.615234,4255.384766,4927.179688,4423.077148,4509.743652,4771.282227,4492.820313,4649.743652
4377.94873,4573.333496,4199.487305,4625.641113,4336.922852,4133.333496,4385.641113,4253.333496,4931.794922,4429.743652,4505.641113,4782.05127,4492.307617,4653.846191
4374.358887,4567.692383,4202.05127,4616.410156,4338.974121,4127.692383,4379.487305,4251.794922,4929.743652,4432.820313,4510.256348,4783.589844,4491.794922,4649.230957
4373.846191,4570.769043,4199.487305,4625.128418,4343.077148,4130.769043,4377.94873,4258.974121,4933.846191,4441.025879,4530.256348,4791.282227,4501.025879,4653.846191
4374.358887,4572.820313,4191.282227,4632.307617,4337.436035,4136.410156,4384.615234,4265.641113,4941.538574,4452.820313,4541.538574,4798.461426,4509.743652,4660
4370.769043,4568.205078,4184.615234,4623.589844,4337.94873,4136.410156,4389.230957,4262.563965,4938.461426,4447.179688,4535.897461,4790.256348,4509.230957,4651.794922
4366.666504,4570.256348,4186.153809,4618.461426,4352.307617,4138.974121,4393.846191,4263.589844,4936.922852,4442.563965,4524.615234,4781.025879,4503.077148,4647.692383
4361.538574,4569.230957,4181.025879,4619.487305,4353.846191,4141.025879,4396.922852,4266.153809,4937.436035,4447.179688,4515.384766,4774.871582,4494.871582,4648.717773
4354.871582,4557.94873,4174.871582,4615.384766,4340,4138.461426,4394.871582,4262.563965,4928.205078,4437.94873,4508.205078,4767.179688,4489.230957,4638.461426
4358.461426,4552.307617,4183.077148,4614.871582,4337.94873,4141.025879,4396.922852,4262.05127,4925.641113,4429.743652,4503.589844,4771.794922,4488.205078,4634.871582
4367.692383,4556.410156,4191.282227,4618.974121,4338.974121,4144.102539,4396.410156,4256.922852,4932.307617,4438.461426,4506.666504,4783.589844,4488.717773,4647.179688
4370.769043,4557.436035,4187.692383,4619.487305,4327.692383,4134.871582,4383.589844,4252.820313,4935.897461,4445.128418,4521.025879,4783.589844,4489.743652,4654.358887
4366.666504,4554.871582,4183.077148,4615.384766,4316.410156,4121.538574,4371.282227,4253.333496,4932.820313,4442.563965,4525.641113,4771.794922,4492.820313,4644.615234
4365.128418,4560.512695,4181.538574,4615.897461,4324.102539,4125.128418,4370.769043,4251.282227,4925.641113,4444.102539,4510.769043,4758.974121,4491.794922,4634.871582
4363.589844,4569.743652,4176.410156,4619.487305,4340.512695,4137.436035,4374.871582,4248.717773,4922.563965,4444.102539,4500,4750.769043,4489.743652,4631.794922
4358.461426,4569.743652,4169.743652,4618.461426,4342.563965,4136.410156,4372.307617,4247.692383,4924.615234,4440.512695,4506.666504,4747.179688,4491.282227,4630.256348
4355.384766,4564.615234,4172.307617,4622.563965,4341.025879,4131.794922,4370.769043,4243.589844,4924.102539,4443.077148,4508.717773,4751.282227,4494.871582,4629.230957
4357.436035,4564.615234,4181.538574,4629.230957,4342.05127,4135.897461,4375.384766,4240.512695,4922.05127,4442.563965,4503.589844,4761.538574,4494.871582,4630.256348
4358.974121,4564.102539,4187.179688,4626.153809,4335.897461,4134.358887,4377.436035,4241.025879,4924.102539,4442.05127,4509.743652,4768.205078,4492.820313,4631.794922
4355.384766,4557.436035,4180.512695,4618.461426,4328.717773,4124.102539,4372.820313,4238.974121,4922.563965,4443.589844,4518.461426,4766.666504,4495.384766,4631.282227
4355.384766,4554.358887,4172.307617,4616.922852,4332.307617,4123.077148,4371.794922,4244.102539,4924.102539,4446.153809,4521.025879,4770.256348,4504.102539,4636.922852
4361.025879,4557.436035,4174.358887,4615.897461,4338.974121,4131.794922,4377.436035,4253.846191,4931.794922,4452.820313,4522.563965,4774.871582,4509.230957,4643.077148
4360,4556.410156,4174.871582,4614.871582,4335.384766,4136.922852,4384.102539,4261.025879,4934.358887,4461.538574,4518.974121,4767.692383,4502.563965,4635.897461
4353.333496,4551.282227,4172.307617,4617.436035,4330.256348,4137.436035,4391.282227,4272.307617,4936.922852,4462.05127,4514.358887,4764.615234,4498.461426,4629.230957
4356.410156,4552.307617,4178.461426,4617.436035,4328.717773,4140,4400.512695,4283.077148,4940,4456.922852,4516.922852,4780.512695,4501.025879,4634.358887
4368.205078,4560.512695,4189.230957,4617.94873,4334.358887,4144.102539,4405.641113,4286.153809,4942.05127,4459.487305,4525.641113,4797.436035,4504.615234,4644.102539
4373.846191,4567.179688,4186.666504,4623.589844,4343.589844,4143.589844,4402.05127,4281.538574,4942.563965,4464.615234,4533.333496,4796.922852,4510.256348,4649.743652
4379.487305,4572.307617,4186.666504,4624.615234,4350.256348,4142.05127,4396.410156,4278.461426,4942.563965,4462.05127,4541.025879,4794.871582,4524.102539,4655.897461
4388.205078,4580.512695,4200.512695,4627.179688,4353.846191,4142.563965,4396.922852,4279.487305,4941.025879,4455.897461,4543.077148,4802.563965,4537.436035,4663.589844
4387.179688,4583.077148,4203.589844,4633.333496,4355.897461,4142.563965,4397.436035,4273.846191,4939.487305,4444.102539,4536.410156,4799.487305,4538.974121,4662.05127
4377.436035,4580.512695,4192.307617,4633.333496,4361.025879,4141.538574,4391.794922,4261.025879,4936.922852,4431.282227,4529.230957,4784.102539,4540.512695,4653.333496
4372.820313,4581.025879,4185.128418,4632.820313,4368.717773,4140.512695,4387.692383,4257.436035,4934.871582,4425.128418,4524.615234,4779.487305,4551.794922,4649.230957
4368.717773,4580.512695,4186.666504,4637.436035,4378.974121,4140.512695,4391.282227,4265.128418,4940.512695,4416.922852,4523.077148,4784.102539,4562.05127,4651.794922
4354.358887,4572.307617,4183.077148,4630.256348,4383.077148,4141.025879,4389.743652,4264.615234,4938.974121,4400,4524.615234,4774.358887,4567.692383,4645.128418
4338.461426,4561.025879,4172.820313,4614.871582,4375.384766,4132.820313,4375.384766,4256.410156,4927.179688,4388.205078,4519.487305,4755.384766,4574.871582,4633.846191
4337.436035,4556.410156,4170.769043,4616.922852,4370.769043,4122.05127,4362.563965,4257.94873,4925.641113,4387.179688,4514.871582,4753.333496,4586.666504,4640
4341.538574,4556.410156,4176.410156,4624.102539,4371.794922,4122.05127,4365.128418,4263.589844,4932.820313,4388.717773,4520.512695,4764.102539,4592.307617,4649.230957
4336.410156,4553.846191,4180,4618.461426,4367.179688,4125.128418,4369.743652,4261.538574,4932.820313,4388.205078,4520.512695,4767.179688,4587.692383,4638.974121
4333.846191,4550.256348,4180,4613.333496,4365.128418,4121.538574,4365.641113,4256.410156,4928.205078,4382.05127,4505.128418,4763.589844,4587.692383,4629.230957
4343.589844,4552.307617,4182.563965,4622.563965,4377.436035,4125.128418,4365.641113,4264.615234,4934.871582,4380.512695,4510.256348,4769.743652,4598.974121,4637.436035
4358.461426,4560,4191.282227,4639.487305,4384.102539,4135.897461,4373.846191,4276.410156,4944.102539,4391.794922,4535.384766,4780,4607.179688,4649.743652
4363.589844,4566.153809,4198.461426,4642.05127,4376.922852,4141.025879,4376.410156,4274.358887,4945.641113,4398.974121,4533.846191,4783.589844,4606.666504,4652.307617
4358.974121,4567.179688,4196.922852,4632.307617,4369.743652,4135.384766,4366.666504,4261.538574,4935.384766,4389.230957,4517.94873,4781.025879,4605.128418,4649.743652
4357.436035,4564.615234,4194.871582,4633.846191,4366.153809,4125.128418,4354.871582,4251.282227,4921.538574,4374.358887,4516.410156,4777.94873,4601.538574,4646.666504
4364.615234,4567.692383,4199.487305,4644.102539,4367.179688,4120.512695,4350.769043,4246.666504,4924.102539,4374.871582,4523.077148,4785.128418,4604.102539,4652.307617
4373.333496,4572.307617,4202.563965,4642.563965,4376.410156,4127.179688,4353.333496,4246.666504,4935.384766,4391.282227,4537.436035,4797.94873,4618.974121,4666.666504
4374.871582,4574.871582,4203.077148,4637.94873,4380,4137.436035,4357.94873,4254.358887,4941.025879,4407.692383,4548.205078,4803.589844,4630.769043,4676.922852
4374.358887,4575.897461,4202.05127,4643.077148,4379.487305,4141.025879,4362.563965,4263.077148,4945.128418,4413.333496,4542.563965,4801.538574,4631.794922,4677.436035
4370.769043,4577.436035,4193.846191,4645.128418,4382.563965,4142.05127,4367.692383,4267.692383,4949.230957,4410.769043,4539.487305,4795.897461,4625.128418,4671.794922
4360.512695,4571.282227,4185.128418,4637.94873,4373.333496,4142.05127,4367.692383,4263.589844,4943.589844,4401.538574,4546.153809,4786.666504,4610.769043,4661.538574
4349.230957,4558.461426,4180,4630.256348,4362.563965,4135.897461,4359.487305,4253.333496,4935.897461,4385.641113,4536.922852,4782.05127,4594.871582,4650.256348
4348.717773,4558.461426,4174.871582,4631.282227,4371.282227,4134.358887,4357.436035,4252.820313,4938.461426,4384.615234,4522.563965,4783.589844,4589.743652,4647.179688
4350.769043,4567.179688,4173.333496,4634.871582,4381.538574,4137.94873,4361.025879,4261.538574,4940,4400,4525.641113,4775.384766,4592.820313,4650.256348
4343.589844,4562.05127,4173.333496,4632.307617,4369.230957,4133.333496,4362.05127,4263.077148,4937.94873,4400.512695,4524.102539,4762.563965,4586.666504,4643.077148
4338.461426,4551.794922,4170.256348,4630.769043,4352.307617,4128.205078,4365.641113,4255.384766,4935.897461,4381.025879,4509.230957,4756.922852,4571.794922,4630.769043
4342.563965,4554.358887,4170.256348,4630.769043,4355.384766,4130.256348,4366.666504,4252.820313,4929.230957,4370.769043,4504.615234,4752.307617,4559.487305,4627.692383
4347.179688,4559.487305,4176.410156,4630.769043,4366.666504,4125.641113,4354.358887,4248.205078,4922.563965,4375.384766,4504.615234,4746.666504,4556.922852,4630.256348
4355.384766,4567.179688,4185.128418,4638.461426,4372.820313,4121.025879,4348.717773,4237.94873,4921.538574,4386.153809,4507.179688,4752.307617,4566.153809,4640
4364.102539,4576.922852,4192.820313,4650.256348,4373.333496,4127.692383,4356.410156,4233.846191,4923.077148,4389.743652,4520.512695,4769.230957,4579.487305,4654.871582
4361.538574,4573.846191,4188.205078,4647.179688,4368.717773,4128.717773,4356.922852,4232.820313,4920.512695,4380.512695,4520.512695,4777.94873,4577.436035,4658.974121
4360,4570.769043,4186.153809,4641.025879,4356.410156,4122.563965,4354.871582,4238.461426,4921.025879,4385.128418,4512.820313,4777.94873,4570.769043,4657.94873
4367.692383,4574.358887,4193.846191,4647.179688,4356.922852,4127.179688,4357.436035,4243.077148,4925.641113,4408.717773,4530.769043,4778.974121,4578.461426,4663.589844
4366.666504,4572.307617,4192.307617,4650.256348,4377.436035,4137.94873,4357.436035,4245.128418,4936.410156,4420,4545.641113,4781.538574,4586.666504,4664.615234
4357.94873,4569.743652,4184.615234,4641.538574,4385.128418,4141.538574,4363.077148,4257.436035,4945.641113,4414.358887,4534.871582,4782.05127,4584.615234,4657.94873
4352.307617,4565.641113,4184.102539,4637.436035,4374.871582,4139.487305,4368.717773,4259.487305,4944.615234,4410.256348,4533.333496,4778.974121,4582.563965,4658.461426
4352.820313,4561.025879,4185.641113,4640.512695,4370.256348,4137.436035,4364.615234,4248.205078,4941.025879,4410.769043,4542.563965,4778.974121,4584.615234,4664.615234
4355.384766,4564.615234,4184.102539,4641.025879,4369.230957,4136.922852,4365.641113,4255.384766,4941.538574,4411.794922,4538.974121,4782.05127,4582.563965,4664.102539
4354.871582,4565.641113,4183.589844,4640,4363.589844,4136.410156,4369.743652,4266.666504,4942.05127,4405.128418,4530.769043,4775.897461,4578.974121,4657.94873
4347.692383,4555.384766,4181.538574,4640.512695,4365.641113,4135.897461,4365.128418,4255.384766,4935.384766,4386.153809,4511.282227,4758.974121,4566.666504,4648.205078
4342.563965,4552.307617,4179.487305,4640,4367.692383,4134.871582,4363.077148,4248.205078,4923.589844,4370.769043,4488.717773,4751.282227,4550.769043,4638.461426
4344.615234,4557.94873,4183.077148,4637.94873,4361.538574,4134.871582,4367.692383,4254.358887,4920,4366.666504,4496.410156,4758.461426,4549.743652,4640.512695
4351.794922,4556.410156,4191.282227,4637.94873,4362.05127,4134.871582,4365.128418,4249.743652,4921.025879,4366.153809,4508.205078,4764.615234,4552.820313,4654.358887
4362.05127,4559.487305,4203.077148,4647.692383,4366.153809,4134.871582,4358.974121,4244.102539,4917.436035,4369.743652,4504.615234,4770.769043,4552.820313,4666.666504
4370.256348,4571.282227,4206.666504,4654.871582,4357.94873,4133.846191,4357.94873,4245.641113,4917.94873,4379.487305,4520,4783.077148,4562.05127,4672.307617
4374.358887,4574.358887,4203.589844,4650.769043,4352.820313,4133.846191,4358.974121,4248.717773,4928.717773,4388.205078,4533.846191,4785.641113,4574.871582,4675.384766
4371.282227,4571.794922,4200.512695,4647.692383,4371.282227,4136.410156,4357.94873,4252.307617,4936.922852,4392.820313,4512.307617,4773.846191,4574.358887,4669.743652
4363.077148,4572.307617,4191.794922,4649.743652,4382.05127,4137.94873,4352.307617,4244.615234,4933.333496,4396.410156,4503.589844,4759.487305,4569.230957,4657.436035
4357.436035,4570.769043,4182.563965,4647.179688,4371.794922,4137.94873,4348.717773,4231.282227,4926.153809,4398.461426,4520,4753.846191,4567.692383,4653.846191
4359.487305,4570.769043,4189.743652,4646.666504,4372.820313,4138.974121,4355.384766,4232.820313,4927.179688,4395.384766,4523.589844,4756.922852,4568.717773,4660.512695
4372.820313,4582.05127,4201.538574,4657.436035,4384.615234,4143.589844,4366.153809,4245.128418,4934.871582,4395.384766,4530.256348,4772.307617,4578.974121,4674.358887
4385.641113,4586.666504,4202.563965,4660.512695,4378.461426,4145.128418,4369.230957,4256.410156,4937.436035,4406.153809,4545.641113,4790.256348,4591.794922,4687.179688
4388.717773,4581.538574,4202.05127,4655.384766,4365.128418,4140,4363.589844,4264.102539,4939.487305,4421.538574,4551.282227,4796.922852,4598.461426,4689.230957
4390.256348,4585.641113,4205.128418,4657.436035,4371.794922,4135.897461,4363.589844,4267.179688,4951.794922,4436.410156,4557.94873,4798.974121,4605.128418,4690.256348
4385.128418,4579.487305,4205.128418,4657.436035,4378.461426,4137.94873,4371.794922,4267.179688,4956.922852,4438.974121,4560.512695,4799.487305,4598.974121,4691.282227
4366.666504,4555.897461,4201.538574,4646.666504,4366.153809,4138.974121,4374.358887,4266.666504,4946.153809,4422.05127,4544.615234,4789.743652,4572.820313,4676.410156
4357.94873,4555.897461,4194.871582,4642.05127,4351.282227,4134.871582,4367.692383,4265.128418,4936.410156,4400,4525.641113,4775.897461,4550.769043,4661.025879
4368.717773,4582.563965,4192.307617,4651.794922,4355.384766,4133.333496,4365.641113,4260.512695,4935.897461,4387.692383,4518.461426,4768.205078,4548.205078,4666.153809
4376.410156,4589.743652,4197.436035,4655.897461,4372.307617,4136.410156,4368.717773,4253.333496,4936.410156,4384.102539,4519.487305,4771.794922,4550.256348,4675.384766
4372.307617,4576.922852,4200,4648.717773,4369.230957,4130.769043,4366.153809,4249.230957,4934.358887,4385.128418,4520.512695,4778.461426,4544.615234,4671.794922
4368.717773,4569.230957,4195.384766,4645.128418,4355.384766,4123.589844,4361.025879,4246.666504,4927.179688,4392.820313,4520,4778.461426,4542.05127,4669.743652
4372.307617,4570.256348,4198.974121,4648.205078,4356.922852,4129.743652,4361.025879,4242.563965,4923.589844,4398.461426,4523.077148,4782.563965,4547.692383,4678.461426
4381.025879,4578.461426,4213.846191,4650.256348,4369.230957,4139.487305,4370.256348,4244.615234,4933.333496,4400,4528.205078,4797.436035,4554.358887,4689.230957
4383.589844,4579.487305,4215.897461,4648.205078,4368.717773,4140.512695,4376.922852,4250.256348,4939.487305,4403.589844,4534.871582,4799.487305,4559.487305,4689.743652
4373.333496,4569.743652,4203.589844,4644.102539,4357.436035,4136.410156,4369.743652,4249.230957,4931.794922,4401.025879,4529.230957,4778.974121,4552.820313,4675.897461
4364.102539,4566.153809,4196.410156,4638.461426,4356.922852,4132.820313,4367.179688,4252.307617,4930.769043,4400.512695,4518.461426,4766.666504,4543.589844,4666.153809
4367.179688,4572.307617,4194.358887,4640,4371.794922,4140.512695,4379.487305,4263.589844,4941.538574,4412.307617,4531.282227,4771.794922,4548.205078,4671.282227
4368.205078,4574.871582,4185.641113,4643.589844,4381.025879,4150.769043,4387.692383,4270.256348,4951.794922,4420,4543.589844,4772.307617,4552.820313,4674.871582
4358.974121,4571.794922,4181.025879,4637.94873,4369.743652,4146.153809,4380.512695,4264.615234,4954.871582,4416.410156,4528.717773,4763.077148,4543.077148,4663.589844
4353.846191,4569.230957,4183.589844,4631.282227,4359.487305,4137.94873,4373.846191,4253.333496,4946.666504,4413.333496,4511.282227,4757.94873,4533.333496,4655.384766
4360.512695,4567.179688,4183.077148,4634.358887,4354.871582,4141.025879,4373.846191,4253.333496,4938.974121,4411.794922,4511.794922,4762.05127,4527.179688,4660.512695
4369.743652,4569.743652,4190.256348,4640.512695,4349.743652,4141.025879,4373.333496,4262.05127,4944.102539,4411.282227,4517.94873,4769.743652,4523.589844,4664.615234
4374.358887,4572.307617,4201.025879,4643.077148,4358.461426,4135.384766,4372.307617,4264.615234,4946.153809,4413.846191,4524.102539,4778.461426,4527.179688,4667.179688
4372.307617,4569.230957,4201.025879,4641.538574,4365.641113,4134.871582,4368.717773,4262.05127,4936.410156,4414.871582,4527.692383,4785.641113,4530.769043,4671.794922
4370.256348,4567.692383,4197.436035,4640.512695,4358.461426,4134.871582,4368.205078,4263.077148,4937.436035,4423.077148,4531.794922,4786.153809,4535.384766,4674.871582
4377.436035,4577.436035,4201.025879,4645.641113,4360,4135.384766,4375.384766,4265.641113,4947.179688,4433.846191,4540,4785.128418,4544.102539,4677.436035
4378.461426,4580.512695,4200.512695,4644.615234,4364.615234,4136.410156,4382.05127,4264.102539,4944.102539,4427.692383,4540,4784.615234,4541.538574,4678.461426
4368.717773,4569.230957,4191.282227,4634.871582,4353.846191,4135.384766,4380.512695,4255.897461,4936.410156,4419.487305,4538.461426,4782.05127,4537.94873,4671.794922
4364.615234,4568.205078,4187.692383,4634.871582,4347.179688,4134.871582,4378.461426,4251.794922,4940,4425.128418,4534.358887,4781.025879,4539.487305,4667.179688
4364.102539,4572.307617,4186.153809,4638.974121,4350.769043,4135.384766,4381.025879,4260,4946.153809,4428.717773,4523.589844,4775.384766,4531.282227,4664.102539
4357.436035,4560.512695,4183.077148,4630.256348,4353.846191,4136.410156,4383.589844,4267.692383,4948.205078,4430.256348,4528.717773,4764.615234,4526.666504,4656.410156
4356.922852,4555.897461,4185.128418,4625.641113,4357.94873,4138.974121,4383.077148,4265.641113,4947.692383,4438.974121,4538.974121,4767.179688,4535.897461,4657.436035
4364.615234,4570.769043,4188.205078,4632.820313,4348.717773,4141.538574,4381.538574,4264.615234,4948.205078,4442.05127,4540.512695,4781.538574,4540,4668.717773
4366.666504,4569.230957,4187.179688,4627.692383,4338.461426,4138.974121,4385.128418,4262.05127,4948.205078,4428.205078,4537.436035,4780,4530.769043,4670.256348
4360,4551.794922,4182.563965,4616.410156,4348.205078,4137.94873,4391.282227,4257.436035,4941.538574,4417.436035,4525.641113,4763.589844,4518.974121,4657.436035
4347.692383,4550.256348,4172.820313,4618.461426,4349.230957,4137.94873,4385.128418,4251.282227,4928.205078,4412.307617,4511.282227,4751.794922,4509.230957,4641.025879
4339.487305,4553.333496,4161.538574,4620,4335.384766,4131.282227,4370.256348,4238.974121,4919.487305,4398.974121,4502.05127,4746.666504,4502.05127,4632.307617
4347.692383,4554.358887,4166.153809,4616.922852,4342.05127,4127.179688,4367.179688,4237.436035,4922.05127,4397.94873,4494.871582,4746.153809,4502.05127,4638.461426
4360.512695,4564.615234,4180.512695,4624.615234,4355.384766,4129.230957,4373.333496,4245.641113,4928.717773,4416.922852,4505.128418,4755.897461,4508.717773,4647.179688
4368.205078,4575.897461,4188.205078,4637.436035,4350.256348,4126.666504,4373.846191,4249.743652,4930.769043,4431.794922,4531.794922,4770.769043,4520.512695,4656.410156
4371.794922,4575.384766,4191.282227,4635.384766,4349.230957,4122.563965,4365.641113,4248.205078,4927.692383,4428.205078,4537.436035,4784.102539,4526.153809,4669.230957
4369.230957,4570.769043,4190.256348,4634.358887,4352.820313,4117.94873,4355.897461,4239.487305,4922.05127,4420,4533.333496,4784.615234,4523.077148,4670.769043
4363.589844,4570.256348,4185.641113,4636.922852,4345.641113,4113.333496,4356.410156,4233.846191,4921.025879,4420.512695,4536.922852,4772.307617,4524.102539,4663.077148
4358.974121,4569.230957,4184.615234,4625.128418,4338.461426,4117.94873,4366.153809,4242.05127,4927.179688,4425.641113,4529.230957,4765.128418,4523.077148,4657.436035
4353.333496,4559.487305,4184.102539,4614.358887,4341.025879,4126.153809,4371.794922,4252.820313,4931.794922,4426.666504,4516.922852,4763.077148,4514.871582,4648.717773
4348.205078,4553.846191,4180.512695,4622.563965,4342.563965,4123.077148,4371.794922,4248.205078,4933.333496,4423.589844,4516.410156,4757.436035,4511.282227,4638.974121
4352.307617,4561.025879,4180,4628.717773,4342.563965,4125.128418,4370.769043,4246.153809,4936.410156,4430.769043,4527.179688,4763.077148,4514.871582,4644.615234
4359.487305,4565.641113,4184.102539,4625.641113,4345.128418,4133.846191,4372.307617,4256.410156,4939.487305,4435.384766,4533.846191,4779.487305,4517.94873,4654.871582
4365.641113,4565.128418,4188.205078,4628.205078,4345.128418,4132.820313,4379.487305,4266.666504,4939.487305,4432.820313,4531.794922,4787.179688,4520,4657.436035
4365.641113,4564.102539,4190.256348,4625.128418,4340,4131.282227,4385.128418,4268.717773,4940,4439.487305,4533.846191,4782.563965,4523.077148,4657.436035
4359.487305,4557.436035,4185.128418,4617.436035,4338.974121,4136.922852,4383.077148,4265.128418,4940,4441.025879,4533.846191,4772.820313,4515.897461,4651.794922
4358.461426,4555.897461,4182.563965,4624.615234,4342.563965,4136.410156,4380,4261.025879,4932.820313,4429.743652,4525.128418,4764.615234,4506.666504,4646.153809
4364.102539,4566.666504,4192.307617,4630.769043,4341.538574,4128.205078,4379.487305,4254.358887,4930.769043,4427.179688,4523.589844,4766.153809,4506.153809,4646.153809
4369.743652,4570.769043,4196.410156,4628.717773,4341.538574,4125.128418,4371.282227,4247.692383,4933.333496,4431.794922,4524.102539,4772.307617,4507.179688,4649.230957
4376.922852,4571.794922,4191.794922,4631.794922,4351.282227,4129.743652,4363.589844,4246.153809,4928.717773,4425.128418,4516.922852,4776.410156,4510.256348,4653.846191
4386.666504,4581.025879,4198.974121,4637.436035,4363.589844,4136.922852,4369.230957,4248.717773,4928.205078,4426.153809,4529.230957,4784.102539,4521.538574,4662.563965
4381.025879,4579.487305,4200.512695,4632.820313,4354.358887,4136.410156,4373.846191,4255.897461,4936.410156,4439.487305,4537.436035,4782.05127,4524.102539,4658.974121
4366.666504,4570.769043,4187.179688,4629.743652,4338.461426,4134.358887,4372.307617,4263.077148,4941.538574,4444.615234,4524.102539,4769.743652,4514.871582,4648.205078
4366.153809,4572.307617,4184.615234,4635.384766,4351.282227,4141.025879,4380,4266.153809,4941.025879,4445.641113,4530.256348,4766.153809,4517.94873,4647.179688
4367.179688,4574.871582,4184.615234,4631.794922,4368.717773,4142.05127,4388.205078,4261.538574,4942.563965,4445.128418,4536.922852,4766.666504,4525.641113,4643.077148
4355.384766,4569.230957,4171.282227,4618.974121,4362.05127,4135.897461,4383.589844,4252.820313,4938.461426,4440,4524.615234,4759.487305,4520,4631.282227
4343.077148,4558.974121,4165.128418,4614.358887,4350.769043,4133.846191,4377.94873,4246.666504,4928.205078,4433.333496,4514.871582,4749.230957,4510.256348,4622.563965
4343.077148,4553.333496,4168.205078,4619.487305,4346.153809,4135.384766,4379.487305,4245.128418,4920,4419.487305,4513.333496,4745.641113,4504.102539,4620.512695
4344.102539,4552.820313,4165.641113,4616.410156,4343.589844,4134.358887,4384.102539,4245.641113,4919.487305,4411.794922,4513.333496,4750.769043,4503.077148,4621.025879
4346.153809,4556.922852,4171.794922,4612.820313,4350.769043,4136.922852,4390.256348,4254.358887,4930.769043,4428.205078,4520,4761.025879,4502.563965,4625.128418
4358.974121,4565.128418,4184.102539,4619.487305,4357.436035,4141.538574,4392.820313,4267.692383,4939.487305,4447.179688,4525.128418,4767.179688,4508.717773,4631.794922
4365.128418,4566.666504,4185.128418,4622.05127,4351.794922,4140.512695,4387.692383,4269.230957,4940,4444.102539,4522.563965,4765.641113,4518.974121,4633.846191
4359.487305,4563.589844,4181.538574,4617.436035,4349.230957,4137.94873,4382.05127,4257.94873,4936.410156,4434.871582,4521.025879,4762.563965,4517.436035,4630.769043
4362.05127,4567.692383,4185.128418,4614.871582,4355.384766,4135.897461,4378.974121,4254.358887,4934.358887,4437.436035,4519.487305,4762.563965,4513.333496,4634.358887
4368.205078,4572.307617,4190.769043,4618.461426,4358.974121,4135.897461,4380,4256.410156,4935.384766,4443.589844,4529.230957,4770.256348,4519.487305,4644.615234
4370.769043,4571.794922,4196.410156,4627.179688,4353.333496,4136.922852,4381.025879,4251.794922,4937.436035,4444.615234,4541.025879,4781.025879,4525.641113,4646.153809
4376.410156,4576.922852,4200,4633.846191,4349.230957,4139.487305,4379.487305,4253.846191,4944.102539,4451.282227,4542.05127,4780.512695,4528.717773,4646.153809
4376.922852,4578.974121,4191.794922,4633.846191,4357.94873,4141.025879,4385.128418,4264.102539,4947.179688,4463.589844,4542.563965,4769.743652,4532.820313,4644.615234
4366.153809,4571.282227,4183.077148,4626.666504,4361.025879,4139.487305,4390.769043,4265.128418,4943.589844,4460.512695,4538.461426,4763.077148,4524.615234,4636.922852
4361.538574,4567.692383,4184.615234,4618.974121,4346.153809,4136.922852,4386.666504,4260.512695,4934.871582,4437.94873,4526.153809,4766.153809,4509.230957,4630.256348
4364.615234,4568.205078,4187.179688,4616.410156,4342.05127,4134.871582,4380.512695,4253.846191,4926.153809,4428.717773,4518.974121,4768.205078,4509.230957,4631.794922
4368.717773,4569.743652,4191.794922,4621.025879,4355.897461,4131.282227,4380,4237.94873,4921.025879,4431.282227,4528.717773,4771.282227,4520,4642.05127
4370.769043,4568.717773,4201.025879,4625.128418,4360.512695,4132.820313,4381.538574,4232.820313,4925.128418,4422.05127,4538.461426,4780.512695,4529.230957,4648.717773
4363.077148,4560.512695,4199.487305,4626.153809,4356.922852,4139.487305,4383.589844,4242.563965,4933.846191,4408.717773,4531.794922,4779.487305,4534.358887,4638.974121
4349.743652,4554.358887,4184.102539,4626.153809,4366.666504,4140.512695,4388.717773,4252.820313,4939.487305,4408.205078,4523.077148,4765.641113,4542.563965,4630.256348
4348.205078,4555.897461,4182.05127,4623.589844,4380,4136.410156,4390.256348,4260.512695,4944.615234,4408.717773,4522.05127,4765.641113,4555.384766,4638.974121
4360.512695,4561.538574,4196.922852,4626.666504,4383.589844,4138.461426,4385.641113,4268.205078,4944.615234,4402.563965,4531.282227,4783.589844,4573.333496,4653.846191
4369.743652,4568.717773,4203.589844,4633.333496,4377.94873,4138.974121,4372.820313,4265.128418,4939.487305,4394.871582,4543.077148,4794.358887,4592.820313,4667.179688
4367.179688,4570.769043,4204.102539,4632.307617,4375.384766,4127.692383,4357.436035,4249.743652,4935.897461,4389.230957,4548.205078,4794.871582,4607.692383,4676.410156
4371.794922,4572.307617,4215.897461,4632.820313,4382.563965,4125.641113,4356.410156,4247.179688,4940,4393.333496,4555.384766,4798.974121,4621.538574,4682.05127
4378.461426,4571.794922,4222.563965,4637.436035,4382.05127,4134.871582,4366.153809,4262.563965,4950.769043,4399.487305,4564.615234,4801.025879,4629.230957,4683.077148
4366.666504,4561.025879,4209.743652,4628.205078,4371.794922,4135.384766,4366.666504,4269.230957,4955.384766,4391.282227,4556.922852,4797.436035,4624.615234,4675.897461
4354.871582,4552.820313,4199.487305,4619.487305,4375.897461,4126.153809,4364.615234,4263.589844,4951.794922,4387.179688,4542.05127,4794.358887,4619.487305,4663.589844
